SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	  1
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  6  5  6  0	   0.000000    	  -36.35189    	  -14.05393    	  0.1130792E-01	 -0.1302580    	   4.503778    	  -27.48063    	   42.07247    	  -23.75674    	   6.056043    	   0.000000    	   0.000000    	   39.68896    	   0.000000    	   0.000000    	   0.000000    	   9.445292    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4396238E-02
 1989  6 12  6  0	   0.000000    	  -35.60947    	  -15.35341    	  0.1130792E-01	 -0.1302580    	   4.880874    	  -28.70250    	   43.90286    	  -25.49813    	   6.331317    	   0.000000    	   0.000000    	   40.37553    	   0.000000    	   0.000000    	   0.000000    	   9.796342    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4452366E-02
 1989  6 19  6  0	   0.000000    	  -36.05746    	  -15.35348    	  0.1130792E-01	 -0.1302580    	   6.177840    	  -29.92167    	   45.72688    	  -28.23954    	   6.606592    	   0.000000    	   0.000000    	   41.04234    	   0.000000    	   0.000000    	   0.000000    	   10.14288    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5432911E-02
 1989  6 26  6  0	   0.000000    	  -36.51444    	  -15.35489    	  0.1130792E-01	 -0.1302580    	   7.617465    	  -31.13733    	   47.54361    	  -31.05950    	   6.881866    	   0.000000    	   0.000000    	   41.66541    	   0.000000    	   0.000000    	   0.000000    	   10.48303    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6281819E-02
 1989  7  3  6  0	   0.000000    	  -36.54636    	  -15.74085    	  0.1130792E-01	 -0.1302580    	   8.137747    	  -32.35009    	   49.35238    	  -32.95726    	   7.157141    	   0.000000    	   0.000000    	   42.25624    	   0.000000    	   0.000000    	   0.000000    	   10.81680    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6787849E-02
 1989  7 10  6  0	   0.000000    	  -36.45635    	  -15.80358    	  0.1130792E-01	 -0.1302580    	   8.349106    	  -33.56080    	   51.15362    	  -34.95391    	   7.432416    	   0.000000    	   0.000000    	   42.82082    	   0.000000    	   0.000000    	   0.000000    	   11.14535    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7726942E-02
 1989  7 17  6  0	   0.000000    	  -36.11868    	  -16.62615    	  0.1130792E-01	 -0.1302580    	   8.442438    	  -34.76986    	   52.94829    	  -36.28849    	   7.707690    	   0.000000    	   0.000000    	   43.36330    	   0.000000    	   0.000000    	   0.000000    	   11.46884    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8433253E-02
 1989  7 24  6  0	   0.000000    	  -36.14865    	  -17.06946    	  0.1130792E-01	 -0.1302580    	   8.653185    	  -35.97802    	   54.73884    	  -37.75505    	   7.982965    	   0.000000    	   0.000000    	   43.91549    	   0.000000    	   0.000000    	   0.000000    	   11.78891    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9258078E-02
 1989  7 31  6  0	   0.000000    	  -36.04293    	  -17.88945    	  0.1130792E-01	 -0.1302580    	   8.817392    	  -37.18470    	   56.52361    	  -38.91011    	   8.258240    	   0.000000    	   0.000000    	   44.45262    	   0.000000    	   0.000000    	   0.000000    	   12.10450    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1021947E-01
 1989  8  7  6  0	   0.000000    	  -35.35478    	  -19.79925    	  0.1130792E-01	 -0.1302580    	   8.883968    	  -38.39090    	   58.30547    	  -39.51055    	   8.533514    	   0.000000    	   0.000000    	   45.04375    	   0.000000    	   0.000000    	   0.000000    	   12.41854    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1079665E-01
 1989  8 14  6  0	   0.000000    	  -35.12051    	  -23.41014    	  0.1130792E-01	 -0.1302580    	   8.907724    	  -39.59809    	   60.09003    	  -38.06157    	   8.808789    	   0.000000    	   0.000000    	   45.77662    	   0.000000    	   0.000000    	   0.000000    	   12.73693    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1083844E-01
 1989  8 21  6  0	   0.000000    	  -35.41516    	  -24.04875    	  0.1130792E-01	 -0.1302580    	   8.986198    	  -40.80533    	   61.87228    	  -39.13543    	   9.084064    	   0.000000    	   0.000000    	   46.53299    	   0.000000    	   0.000000    	   0.000000    	   13.05938    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1127647E-01
 1989  8 28  6  0	   0.000000    	  -35.15550    	  -27.03359    	  0.1130792E-01	 -0.1302580    	   9.163837    	  -42.01268    	   63.64965    	  -38.47533    	   9.359339    	   0.000000    	   0.000000    	   47.25814    	   0.000000    	   0.000000    	   0.000000    	   13.37702    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1192169E-01
 1989  9  4  6  0	   0.000000    	  -36.65981    	  -31.17674    	  0.1130792E-01	 -0.1302580    	   9.224180    	  -43.22148    	   65.45370    	  -35.22542    	   9.634613    	   0.000000    	   0.000000    	   48.39967    	   0.000000    	   0.000000    	   0.000000    	   13.70216    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1192548E-01
 1989  9 11  6  0	   0.000000    	  -36.70426    	  -31.19378    	  0.1130792E-01	 -0.1302580    	   9.279344    	  -44.43048    	   67.25084    	  -37.46087    	   9.909888    	   0.000000    	   0.000000    	   49.44703    	   0.000000    	   0.000000    	   0.000000    	   14.03475    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1350246E-01
