WSAID	PLANTID	start	end
2064	103024	1978	2016
2065	103006	1978	2016
2065	186111	1978	2016
2066	103007	1978	2016
2067	103005	1978	2016
2068	103029	1978	2019
2069	103546	1978	2019
2070	103547	1978	2019
2071	103548	1978	2019
2072	103550	1978	2019
2073	103549	1978	2019
2073	103565	1978	2019
2074	103552	1978	2019
2074	103553	1978	2019
2074	103554	1978	2019
2074	103555	1978	2019
2075	103557	1978	2019
2075	103558	1978	2019
2075	103560	1978	2019
2076	103556	1978	2019
2077	103551	1978	2019
2078	103559	1978	2019
2079	103562	1978	2019
2080	103564	1978	2019
2081	103438	1978	2019
2082	103439	1978	2019
2083	103561	1978	2019
2084	103442	1978	2019
2085	103441	1978	2019
2086	103443	1978	2019
2087	103246	1978	2019
2088	103248	1978	2019
2088	103249	1978	2019
2089	103251	1978	2019
2090	103250	1978	2019
2091	103440	1978	2019
2091	103444	1978	2019
2091	103445	1978	2019
2092	103247	1978	2019
2093	103446	1978	2019
2094	103450	1978	2019
2095	103021	1978	2019
2096	103447	1978	2019
2097	103014	1978	2019
2098	103008	1978	2019
2099	103009	1978	2019
2100	103010	1978	2019
2101	103015	1978	2019
2102	103011	1978	2019
2103	103012	1978	2019
2104	103013	1978	2019
2105	103001	1978	2019
2106	103016	1978	2002
2107	103017	1978	2019
2108	103018	1978	2019
2109	103004	1978	2019
2109	103019	1978	2019
2110	103020	1978	2019
2111	103035	1978	2019
2112	103022	1978	2019
2113	103023	1978	2019
2114	103448	1978	2019
2115	103436	1978	2019
2115	103452	1978	2019
2116	103481	1978	2019
2117	103482	1978	2019
2118	103484	1978	2019
2119	103483	2009	2019
2119	103485	2009	2019
2120	103489	1978	2019
2121	103487	1978	2019
2122	103254	1978	2019
2123	103252	2007	2019
2124	103257	1978	2019
2124	103259	1978	2019
2125	103256	2001	2019
2125	103486	2001	2019
2125	103488	2001	2019
2126	103253	2005	2019
2126	103449	2005	2019
2127	102998	1978	2019
2127	102999	1978	2019
2127	103000	1978	2019
2127	103435	1978	2019
2128	104006	1978	2019
2129	104008	1978	2019
2130	104007	1978	2019
2131	104009	1978	2019
2132	103631	1978	2019
2132	103632	1978	2019
2132	103633	1978	2019
2133	103634	1978	2019
2133	103635	1978	2019
2133	103636	1978	2019
2134	104010	1978	2019
2134	104026	1978	2019
2135	104011	1978	2019
2136	104012	1978	2019
2137	104013	1978	2019
2138	104015	1978	2019
2139	104018	1978	2019
2140	104019	1978	2019
2141	104014	1978	2019
2141	104025	1978	2019
2142	104017	1978	2019
2143	104016	1978	2019
2144	104005	1978	2019
2145	104020	1978	2019
2146	104023	1978	2019
2147	104021	1978	2019
2148	103107	2008	2019
2148	103109	2008	2019
2148	103110	2008	2019
2148	103111	2008	2019
2149	103108	1978	2019
2150	103112	1978	2019
2151	103113	1978	2019
2152	103105	1978	2019
2153	103101	1978	2019
2154	103103	1978	2019
2155	103104	1978	2019
2155	103120	1978	2019
2156	103115	1978	2019
2156	103117	1978	2019
2157	103116	1978	2019
2158	103114	1978	2019
2159	61318	1978	2019
2159	61319	1978	2019
2159	61320	1978	2019
2159	61330	1978	2019
2160	61321	1994	2019
2160	61379	1994	2019
2160	78580	1994	2019
2161	61272	1978	2019
2161	61328	1978	2019
2161	61378	1978	2019
2162	61316	1995	2019
2162	61317	1995	2019
2162	61327	1995	2019
2163	61323	1978	2019
2163	61331	1978	2019
2164	61325	1978	2019
2165	61271	2011	2019
2165	61332	2011	2019
2165	61384	2011	2019
2166	78559	1989	2019
2166	78568	1989	2019
2167	78569	1978	2019
2168	78560	1994	2019
2168	78561	1994	2019
2169	78339	1978	2019
2169	78574	1978	2019
2170	78341	1978	2019
2171	78334	1978	2019
2172	78349	1978	2019
2173	78347	1991	2019
2173	78350	1991	2019
2174	78348	1978	2019
2175	78345	1978	2019
2175	78346	1978	2019
2176	78344	1978	2019
2177	78343	1978	2019
2178	78340	1978	2019
2179	61374	1978	2019
2180	61273	2001	2019
2180	61274	2001	2019
2180	61324	2001	2019
2180	61371	2001	2019
2180	61372	2001	2019
2180	61373	2001	2019
2180	61383	2001	2019
2180	78407	2001	2019
2181	61322	1978	2019
2181	61329	1978	2019
2181	61375	1978	2019
2181	61376	1978	2019
2182	78579	1978	2019
2183	78400	1978	2019
2184	78576	1978	2019
2184	78577	1978	2019
2185	78558	1978	2019
2186	78411	1978	2019
2187	78403	1978	2019
2188	78405	1978	2019
2189	78331	1978	2019
2190	78332	2001	2019
2190	78333	2001	2019
2191	78336	2010	2019
2191	78338	2010	2019
2191	78342	2010	2019
2191	162230	2010	2019
2192	78335	1978	2019
2192	78337	1978	2019
2193	78473	1978	2019
2193	78477	1978	2019
2194	78408	1978	2019
2195	78406	1978	2019
2196	78402	1978	2019
2197	78413	1978	2019
2198	78398	1978	2019
2199	78397	1978	2019
2200	78396	1978	2019
2201	78409	1990	2019
2201	78410	1990	2019
2202	78394	1978	2019
2202	78399	1978	2019
2203	78395	1989	2019
2203	78401	1989	2019
2204	78404	1978	2019
2204	78412	1978	2019
2205	78475	1978	2019
2206	78476	1978	2019
2207	78474	1978	2019
2208	78468	1978	2019
2208	78469	1978	2019
2208	78470	1978	2019
2209	78472	1978	2019
2210	78471	1978	2019
2211	83410	1978	2019
2212	83409	1978	2019
2213	83385	1978	2019
2214	83382	1978	2019
2214	83386	1978	2019
2214	83401	1978	2019
2215	83384	1978	2019
2216	83383	1978	2019
2217	83403	1978	2019
2218	83392	1978	2019
2219	83381	1978	2019
2220	83655	1978	2019
2221	83658	1978	2019
2221	189461	1978	2019
2222	45629	1978	2019
2222	83411	1978	2019
2223	83656	1978	2019
2224	83690	1978	2019
2225	83679	1978	2019
2226	83669	1978	2019
2227	83659	1978	2019
2228	45628	1978	2019
2228	83657	1978	2019
2229	83704	1978	2019
2230	83141	1978	2019
2231	83142	1978	2019
2232	83143	1978	2019
2233	83541	1978	2019
2234	106293	1978	2019
2234	106294	1978	2019
2235	83432	1978	2019
2236	83115	1978	2019
2237	83433	1978	2019
2238	83431	1978	2019
2239	106293	1978	2000
2239	106294	1978	2000
2239	120679	1978	2000
2239	120680	1978	2000
2240	106558	1978	2019
2240	106559	1978	2019
2240	106560	1978	2019
2240	106561	1978	2019
2240	106562	1978	2019
2241	83122	1978	2019
2241	120674	1978	2019
2241	120675	1978	2019
2242	104428	1978	2019
2242	104429	1978	2019
2243	104430	1978	2019
2244	104431	1978	2019
2245	104432	1978	2019
2246	104433	1990	2019
2246	104443	1990	2019
2247	104434	1978	2019
2248	104437	1978	2019
2249	31381	2008	2014
2249	104427	2008	2014
2249	104435	2008	2014
2249	104438	2008	2014
2250	104436	1978	2019
2251	104439	1978	2019
2252	104440	1978	2019
2253	104838	1978	2019
2254	104817	2007	2016
2254	104818	2007	2016
2254	104822	2007	2016
2254	104839	2007	2016
2254	104840	2007	2016
2255	104849	1978	2019
2256	104842	1978	2019
2257	104846	1978	2019
2258	104755	1978	2019
2258	104769	1978	2019
2259	104765	1978	2019
2260	104759	1978	2019
2261	104754	1978	2019
2262	104751	1978	2019
2263	104752	1978	2019
2263	104753	1978	2019
2263	104766	1978	2019
2264	104756	1978	2019
2265	10338	2007	2019
2265	104748	2007	2019
2265	104749	2007	2019
2265	104757	2007	2019
2265	104761	2007	2019
2265	104764	2007	2019
2265	104936	2007	2019
2265	104944	2007	2019
2266	104750	2010	2019
2266	104762	2010	2019
2267	104747	1978	2019
2268	104763	1978	2019
2269	99045	1978	2019
2270	100430	1978	2019
2271	100432	1978	2019
2272	100431	2004	2019
2272	100434	2004	2019
2273	100426	1978	2019
2274	100436	1978	2019
2275	100429	1978	2019
2276	100437	1978	2019
2277	100435	1978	2019
2278	100427	1978	2019
2279	99335	2000	2019
2279	100428	2000	2019
2280	100433	1978	2019
2281	99338	1978	2019
2282	99341	1978	2019
2283	99336	1978	2019
2283	99337	1978	2019
2284	99048	1978	2019
2285	99049	1978	2019
2285	172202	1978	2019
2286	99050	1978	2019
2286	99340	1978	2019
2287	99339	1978	2019
2288	99329	2008	2019
2288	99330	2008	2019
2288	99331	2008	2019
2288	99332	2008	2019
2288	99334	2008	2019
2289	96483	1978	2019
2290	96491	1978	2019
2291	96488	1978	2019
2292	96482	1978	2019
2292	96484	1978	2019
2292	96485	1978	2019
2292	96486	1978	2019
2292	96487	1978	2019
2292	96490	1978	2019
2293	99333	1978	2019
2294	97783	1978	2019
2295	97782	1978	2019
2295	97785	1978	2019
2296	97784	1978	2019
2297	99037	2017	2019
2297	99038	2017	2019
2297	99040	2017	2019
2297	99041	2017	2019
2297	99042	2017	2019
2297	99043	2017	2019
2297	99044	2017	2019
2297	99046	2017	2019
2297	99047	2017	2019
2297	99051	2017	2019
2298	95831	1978	2019
2299	95830	1978	2019
2300	95828	1978	2019
2300	95829	1978	2019
2300	95832	1978	2019
2301	99972	1978	2019
2302	99973	1978	2019
2303	99970	1978	2019
2304	99968	1978	2019
2305	99969	1978	2019
2306	97071	1978	2019
2307	97073	1978	2019
2308	97062	1978	2019
2308	97066	1978	2019
2309	99967	1978	2019
2309	99971	1978	2019
2310	97075	1978	2019
2311	97072	1978	2019
2312	97074	1978	2019
2313	97067	1978	2019
2314	101110	2007	2019
2314	101111	2007	2019
2314	101112	2007	2019
2315	101115	1978	2019
2316	101113	1978	2019
2317	101108	1978	2019
2318	101116	1978	2019
2319	101109	1978	2019
2320	97056	2011	2019
2320	97057	2011	2019
2320	97058	2011	2019
2320	97059	2011	2019
2320	97060	2011	2019
2320	97061	2011	2019
2320	97063	2011	2019
2320	97064	2011	2019
2320	97068	2011	2019
2320	97069	2011	2019
2320	97070	2011	2019
2320	97076	2011	2019
2320	97077	2011	2019
2320	97078	2011	2019
2320	101511	2011	2019
2321	72782	1978	2019
2322	74499	1978	2019
2323	73825	1978	2019
2324	73824	1978	2019
2325	72784	1978	2019
2325	73271	1978	2019
2326	72785	1978	2019
2326	74500	1978	2019
2327	72783	1978	2019
2327	72844	1978	2019
2328	72850	1978	2019
2328	73269	1978	2019
2328	74496	1978	2019
2328	74497	1978	2019
2328	74498	1978	2019
2328	167074	1978	2019
2329	72850	1978	2019
2330	72865	1978	2019
2331	72863	1978	2019
2332	72886	1978	2019
2333	72867	1978	2019
2334	73056	1978	2019
2334	73803	1978	2019
2335	72826	1978	2019
2336	73807	1978	2019
2337	73806	1978	2019
2338	72838	1978	1999
2339	72911	1978	2019
2340	73822	2017	2019
2340	73823	2017	2019
2340	184118	2017	2019
2341	72915	1978	2019
2341	72916	1978	2019
2341	72928	1978	2019
2342	72918	1978	2019
2343	73826	1978	2019
2344	72827	1978	2019
2345	73402	1978	2019
2345	73804	1978	2019
2345	73805	1978	2019
2346	73404	1978	2019
2347	72824	1978	2019
2347	72825	1978	2019
2347	72878	1978	2019
2348	72917	1978	2019
2348	73094	1978	2019
2349	72872	1978	2019
2349	73821	1978	2019
2350	72871	1978	2019
2351	72913	1978	2019
2352	73403	1978	2019
2353	115951	1978	2019
2354	72877	1978	2019
2355	115952	1978	2019
2356	115956	1978	2019
2357	115958	1978	2019
2358	115941	1978	2019
2358	115943	1978	2019
2359	115955	1978	2019
2359	115962	1978	2019
2360	115946	1978	2019
2361	115944	1978	2019
2362	115954	1978	2019
2363	115953	1978	2019
2364	115949	1978	2019
2365	115950	1989	2019
2365	115957	1989	2019
2366	72731	1978	2019
2367	72961	1978	2019
2367	73443	1978	2019
2368	72733	1978	2019
2369	74755	1978	2019
2369	184874	1978	2019
2370	74754	1978	2019
2371	73442	1978	2019
2372	74744	1978	2019
2373	73438	1978	2019
2374	72739	1978	2019
2375	73439	1978	2019
2376	72732	1978	2019
2376	72741	1978	2019
2377	73441	1978	2019
2378	72752	1990	2019
2378	72776	1990	2019
2378	73029	1990	2019
2379	73445	1978	2019
2380	73444	1978	2019
2381	72740	1978	2019
2382	73437	1978	2019
2383	73976	1978	2019
2384	73971	1978	2019
2385	72378	1978	2019
2385	72379	1978	2019
2386	73440	1978	2019
2387	73436	1978	2019
2388	73970	1978	2019
2389	72294	1978	2019
2390	73972	1978	2019
2391	73975	1978	2019
2392	72350	1978	2019
2393	72349	1978	2019
2393	73153	1978	2019
2394	72940	1978	2019
2395	73969	1978	2019
2396	72347	2007	2019
2396	72351	2007	2019
2396	73154	2007	2019
2396	73967	2007	2019
2397	73873	1978	2019
2398	73084	2000	2019
2398	74782	2000	2019
2398	74784	2000	2019
2399	73868	1978	2019
2400	73865	1978	2019
2400	73866	1978	2019
2400	73874	1978	2019
2401	72340	1978	2019
2401	73864	1978	2019
2402	72724	2008	2019
2402	73867	2008	2019
2403	72722	1978	2019
2403	72723	1978	2019
2404	72728	1978	2019
2404	72730	1978	2019
2405	73869	1978	2019
2405	73870	1978	2019
2406	72727	1998	2019
2406	72729	1998	2019
2406	73083	1998	2019
2406	73871	1998	2019
2407	73872	1978	2019
2408	73847	1978	2019
2409	73846	1978	2019
2410	72725	1978	2019
2411	73978	1978	2019
2412	74780	1978	1995
2412	74783	1978	1995
2413	72348	2009	2019
2413	73313	2009	2019
2413	73973	2009	2019
2414	72342	1978	2019
2415	73974	1978	2019
2416	72341	1978	2019
2417	73968	1978	2019
2418	79205	1978	2019
2419	78008	1978	2019
2420	78002	2008	2019
2420	78003	2008	2019
2420	78016	2008	2019
2420	161108	2008	2019
2421	78009	1978	2019
2422	78004	2001	2019
2422	78005	2001	2019
2422	78006	2001	2019
2422	78007	2001	2019
2422	187441	2001	2019
2423	78011	1978	2019
2423	80597	1978	2019
2424	78014	1978	2019
2425	170885	1978	2019
2426	79688	1978	2019
2427	79687	1978	2019
2428	79678	1978	2019
2429	79679	1978	2019
2430	79681	1978	2019
2431	79680	1978	2019
2432	79691	1978	2019
2433	79684	1978	2019
2434	79675	1978	2019
2435	78511	1978	2019
2436	78512	1978	2019
2437	78013	1978	2019
2438	78015	1978	2019
2439	78521	1978	2019
2440	78516	1978	2019
2441	78515	1978	2019
2442	78517	1978	2019
2442	78518	1978	2019
2442	80640	1978	2019
2442	176133	1978	2019
2443	78513	1978	2019
2444	78519	1978	2019
2444	176282	1978	2019
2445	78520	1978	2019
2446	80214	1978	2019
2447	78514	1978	2019
2448	80204	2003	2019
2448	80212	2003	2019
2448	80213	2003	2019
2449	80208	1978	2019
2449	80209	1978	2019
2450	80202	1978	2019
2451	80205	1978	2019
2452	80199	1978	2019
2453	80215	1978	2019
2454	80203	1978	2019
2454	80210	1978	2019
2455	80207	1978	2019
2455	181499	1978	2019
2456	80211	1978	2019
2456	80216	1978	2019
2457	80206	1978	2019
2458	72364	1978	2019
2459	72363	1978	2019
2460	79677	1978	2019
2460	170884	1978	2019
2461	79683	1978	2019
2462	79685	1978	2019
2463	79682	1978	2019
2464	79673	2000	2019
2464	79689	2000	2019
2464	182960	2000	2019
2465	79686	1978	2019
2466	79692	1978	2019
2467	79693	2003	2019
2467	80201	2003	2019
2468	79690	1978	2019
2469	79676	1978	2019
2469	182961	1978	2019
2470	79674	1978	2019
2471	80193	1978	2019
2471	80194	1978	2019
2471	80195	1978	2019
2471	80196	1978	2019
2471	80198	1978	2019
2471	176504	1978	2019
2471	176964	1978	2019
2471	186169	1978	2019
2472	79179	1978	2019
2472	79180	1978	2019
2472	79212	1978	2019
2473	79181	1978	2019
2474	79207	1978	2019
2475	79186	1978	2019
2476	79188	1978	2019
2476	79189	1978	2019
2477	79184	1978	2019
2477	79185	1978	2019
2477	79187	1978	2019
2478	79190	1978	2019
2478	185400	1978	2019
2479	79196	1978	2019
2479	79214	1978	2019
2480	79194	1986	2019
2480	79195	1986	2019
2480	79213	1986	2019
2481	79210	1978	2019
2482	79198	1978	2019
2483	79202	1978	2019
2484	79193	1978	2019
2485	79200	1986	2019
2485	79201	1986	2019
2486	79203	1978	2019
2487	79204	1978	2019
2487	79209	1978	2019
2488	79208	1978	2019
2489	79197	1994	2019
2489	79199	1994	2019
2490	79191	1978	2019
2491	79192	1978	2019
2492	79177	1983	2001
2492	79178	1983	2001
2492	79183	1983	2001
2492	79211	1983	2001
2492	183541	1983	2001
2493	78566	1978	2019
2494	78562	1988	2019
2494	78563	1988	2019
2494	78564	1988	2019
2494	78565	1988	2019
2495	78567	1978	2019
2496	78556	1978	2019
2497	78557	1978	2019
2497	78575	1978	2019
2497	78578	1978	2019
2498	79359	1978	2019
2498	79360	1978	2019
2499	79368	1978	2019
2499	79373	1978	2019
2499	79374	1978	2019
2499	187648	1978	2019
2500	79351	1978	2019
2500	79355	1978	2019
2500	79362	1978	2019
2501	79370	1993	2019
2501	79371	1993	2019
2502	78573	1978	2019
2503	78571	1978	2019
2504	78572	1978	2019
2505	78570	1978	2019
2506	79346	1978	2019
2507	79347	1978	2019
2508	79375	1978	2019
2509	78899	1978	2019
2510	78900	1978	2019
2511	78906	1978	2019
2512	78901	1978	2019
2513	78653	1978	2019
2514	78905	1978	2019
2515	78903	1978	2019
2516	78927	1978	2019
2517	78904	1978	2019
2518	78902	1978	2019
2519	78887	1978	2019
2520	78886	1978	2019
2521	78882	1985	2019
2521	78883	1985	2019
2521	78884	1985	2019
2521	78885	1985	2019
2522	78891	1978	2019
2523	78888	1978	2019
2523	78889	1978	2019
2524	78896	1988	2019
2524	78898	1988	2019
2525	78890	1978	2019
2526	78892	1999	2019
2526	78893	1999	2019
2526	78894	1999	2019
2527	78897	1978	2019
2528	78895	1978	2019
2529	78907	1978	2019
2530	78908	1978	2019
2531	78879	1978	2019
2532	78913	1978	2019
2533	78910	1978	2019
2533	78916	1978	2019
2534	78912	1978	2019
2535	78909	1978	2019
2536	78911	1978	2019
2536	78914	1978	2019
2536	78915	1978	2019
2536	79378	1978	2019
2537	79352	1978	2019
2538	79348	1978	2019
2539	79354	1978	2019
2540	79344	1978	1992
2541	78652	1978	2019
2542	78654	2008	2019
2542	78655	2008	2019
2542	78657	2008	2019
2543	78656	1978	2019
2544	79271	1978	2019
2545	79275	1978	2019
2545	79276	1978	2019
2546	79273	1978	2019
2547	79274	1978	2019
2548	79277	1978	2019
2549	79269	1983	2019
2549	79278	1983	2019
2550	79279	1978	2019
2551	79270	1978	2019
2552	79283	1978	2019
2553	79272	1978	2019
2553	79281	1978	2019
2554	79282	1978	2019
2555	79280	1986	2019
2555	79284	1986	2019
2555	79285	1986	2019
2555	79286	1986	2019
2556	79372	1978	2019
2557	79358	1978	2019
2558	79356	1978	2019
2559	79366	1978	2019
2559	79367	1978	2019
2560	80306	1978	2019
2560	80307	1978	2019
2561	80317	1978	2019
2562	80305	1978	2019
2563	80304	1978	2019
2564	80315	1978	2019
2565	80308	1978	2019
2566	80312	1978	2019
2567	80313	1978	2019
2568	80296	1978	2019
2569	80301	1978	2019
2570	80302	1978	2019
2571	79349	1978	2019
2572	80626	1978	2019
2573	80617	1978	2009
2573	183030	1978	2009
2574	80634	1978	2019
2575	80574	1978	2009
2575	80629	1978	2009
2575	80630	1978	2009
2576	80620	1978	2019
2576	80621	1978	2019
2577	80558	1978	2019
2577	80611	1978	2019
2578	80636	1978	2019
2579	79483	1978	2019
2580	80599	1994	2019
2580	80605	1994	2019
2581	80606	1978	2019
2582	80592	1978	2019
2582	80593	1978	2019
2583	80625	1978	2019
2583	182669	1978	2019
2584	80622	1978	2013
2585	80572	1998	2019
2585	80573	1998	2019
2585	80649	1998	2019
2586	80559	1994	2019
2586	80572	1994	2019
2586	80573	1994	2019
2586	80891	1994	2019
2587	80572	1978	2019
2587	80573	1978	2019
2588	80572	1978	2019
2589	80572	1978	2019
2589	80573	1978	2019
2590	80572	2001	2019
2590	80628	2001	2019
2591	80572	1978	2019
2592	80567	1978	2019
2593	80572	1978	2019
2593	80573	1978	2019
2594	80567	1978	2019
2594	80571	1978	2019
2594	80572	1978	2019
2594	80573	1978	2019
2595	80567	1978	2019
2596	80571	1978	2019
2597	80571	1978	2019
2598	80572	1978	2019
2598	80573	1978	2019
2599	80572	1978	2019
2599	80573	1978	2019
2600	80570	1978	2019
2600	80571	1978	2019
2601	80571	1978	2019
2602	80572	1978	2019
2602	80573	1978	2019
2603	80572	1978	2019
2603	80573	1978	2019
2604	80572	1978	2019
2604	80573	1978	2019
2605	80572	1978	2019
2605	80573	1978	2019
2606	80554	1978	2019
2606	80571	1978	2019
2607	80571	1978	2019
2608	80571	1978	2019
2609	80571	2005	2013
2609	80598	2005	2013
2609	80613	2005	2013
2609	80614	2005	2013
2610	80571	1978	2019
2611	80562	1978	2019
2611	80568	1978	2019
2612	80562	1978	2019
2612	80568	1978	2019
2613	80568	1978	2019
2614	80568	1978	2019
2615	80562	1978	2019
2615	80578	1978	2019
2616	80562	1978	2019
2616	80578	1978	2019
2617	80562	1984	2019
2617	80565	1984	2019
2617	80576	1984	2019
2617	80600	1984	2019
2618	80562	1978	2019
2618	80578	1978	2019
2619	80557	2006	2019
2619	80565	2006	2019
2619	80579	2006	2019
2619	80580	2006	2019
2619	80582	2006	2019
2619	80583	2006	2019
2619	80635	2006	2019
2619	80648	2006	2019
2619	80893	2006	2019
2620	80582	1978	2019
2621	80568	1978	2019
2621	80578	1978	2019
2622	80568	1978	2019
2622	80578	1978	2019
2623	80565	1978	2019
2623	80582	1978	2019
2624	80582	1978	2019
2625	80582	1978	2019
2626	80568	1978	2019
2627	80582	1978	2019
2628	80568	1996	2019
2628	80587	1996	2019
2628	80588	1996	2019
2628	80619	1996	2019
2629	80568	1978	2019
2629	80590	1978	2019
2630	80582	1978	2019
2631	80572	1978	2019
2631	80573	1978	2019
2632	80610	1978	2019
2633	80595	1978	2019
2633	80596	1978	2019
2633	80601	1978	2019
2634	80615	1978	2019
2635	80637	1978	2019
2636	80624	1987	2019
2636	80638	1987	2019
2637	80633	1978	2019
2637	172462	1978	2019
2638	80602	1978	2019
2638	80603	1978	2019
2638	80604	1978	2019
2638	80612	1978	2019
2639	80608	1998	2019
2639	80609	1998	2019
2639	80623	1998	2019
2640	80618	1978	2019
2641	80607	1978	2019
2642	80644	1978	2019
2642	80645	1978	2019
2642	132848	1978	2019
2643	80647	1978	2019
2644	80631	1978	2019
2644	80632	1978	2019
2645	80594	1978	2019
2646	80589	1978	2019
2647	80639	1978	2019
2648	104196	1978	2019
2648	104198	1978	2019
2649	104199	1978	2019
2650	104169	1978	2019
2651	104209	1978	2019
2652	104210	1978	2019
2652	104211	1978	2019
2652	104212	1978	2019
2653	104206	1978	2019
2653	104213	1978	2019
2654	104224	1978	2019
2655	104228	1978	2019
2656	104227	1978	2019
2656	104229	1978	2019
2656	104230	1978	2019
2657	104226	1978	2019
2658	104225	1978	2019
2659	104214	1978	2019
2659	104215	1978	2019
2660	104205	1978	2019
2661	104201	1978	2019
2662	104204	1978	2019
2663	104200	1978	2019
2664	104223	1978	2019
2665	104202	1978	2019
2666	104203	1978	2019
2667	104195	1996	2019
2667	104222	1996	2019
2667	104814	1996	2019
2667	104815	1996	2019
2668	104507	1978	2019
2669	104221	1978	2019
2670	104218	1978	2019
2671	104220	1978	2019
2672	104219	1978	2019
2673	104216	1996	2019
2673	104217	1996	2019
2674	104499	1978	2019
2674	104500	1978	2019
2674	104501	1978	2019
2675	104508	1978	2019
2676	104504	1978	2019
2677	104509	1978	2019
2678	104502	1978	2019
2679	104505	1978	2019
2680	104686	1978	2019
2681	104681	1978	2019
2682	104682	1978	2019
2683	104683	1978	2019
2684	104684	1978	2019
2685	104714	1978	2019
2686	6485	1978	2019
2686	104685	1978	2019
2687	104680	1978	2003
2687	104688	1978	2003
2688	14261	1978	2019
2688	104693	1978	2019
2689	104689	1978	2003
2690	17209	1978	2019
2691	12102	1978	2019
2692	104694	1978	2019
2693	104695	2017	2019
2693	104696	2017	2019
2693	104697	2017	2019
2694	104692	1978	2019
2695	104690	1978	2019
2696	104700	1978	2019
2697	104691	1978	2019
2698	104702	1978	2019
2699	104701	1978	2019
2699	104703	1978	2019
2700	610	1978	2019
2700	104699	1978	2019
2701	104704	2006	2019
2701	104705	2006	2019
2701	104706	2006	2019
2702	104503	1978	2019
2702	104506	1978	2019
2702	104510	1978	2019
2703	104687	1978	2019
2704	62955	1978	2019
2705	62948	1978	2019
2706	62904	1978	2019
2707	62919	1978	2019
2708	62956	1978	2019
2709	62900	1995	2019
2709	62901	1995	2019
2709	62903	1995	2019
2709	62922	1995	2019
2709	62936	1995	2019
2710	62921	1993	2019
2710	62931	1993	2019
2710	62933	1993	2019
2710	62935	1993	2019
2710	62949	1993	2019
2711	62934	1978	2019
2712	62953	1978	2019
2713	62932	1978	2019
2714	62947	1978	2019
2715	62952	1978	2019
2716	62946	1978	2019
2717	62902	1978	2019
2718	63028	1978	2019
2719	62930	1978	2019
2720	63022	1978	2019
2721	63059	1978	2019
2722	63046	1978	2019
2723	63047	1978	2019
2724	63000	2017	2019
2724	63007	2017	2019
2724	63009	2017	2019
2724	63010	2017	2019
2724	63030	2017	2019
2724	63061	2017	2019
2724	63063	2017	2019
2725	63012	1978	2019
2725	63013	1978	2019
2725	63014	1978	2019
2726	61289	1978	2019
2727	63024	1978	2019
2727	63025	1978	2019
2728	63003	1978	2019
2728	63004	1978	2019
2728	63005	1978	2019
2729	63011	1978	2019
2730	61287	2014	2019
2730	61290	2014	2019
2730	63026	2014	2019
2731	61288	1978	2019
2731	71715	1978	2019
2732	63027	1978	2019
2733	63048	1978	2019
2734	63057	1978	2019
2735	63002	1978	2019
2736	62997	1978	2019
2736	62998	1978	2019
2736	62999	1978	2019
2736	63000	1978	2019
2736	63008	1978	2019
2736	63029	1978	2019
2737	62284	2001	2019
2737	62297	2001	2019
2737	62335	2001	2019
2738	62289	1978	2019
2739	63609	1978	2019
2739	63656	1978	2019
2739	63663	1978	2019
2740	63610	1978	2019
2741	62290	1978	2019
2742	62291	2005	2019
2742	62296	2005	2019
2742	62338	2005	2019
2742	62354	2005	2019
2743	62288	1978	2019
2744	62286	1997	2019
2744	62292	1997	2019
2744	62353	1997	2019
2745	62287	1992	2019
2745	62337	1992	2019
2745	62351	1992	2019
2746	62285	1978	2019
2746	62349	1978	2019
2747	62293	1999	2019
2747	62294	1999	2019
2747	62339	1999	2019
2748	63137	1978	2019
2749	63140	1978	2019
2749	63196	1978	2019
2750	63139	1978	2019
2751	63136	1978	2019
2752	63129	1978	2019
2753	64390	2002	2019
2753	64399	2002	2019
2753	64401	2002	2019
2753	64422	2002	2019
2753	64432	2002	2019
2754	63131	2001	2019
2754	63144	2001	2019
2754	63197	2001	2019
2754	63217	2001	2019
2754	63220	2001	2019
2755	63130	1986	2019
2755	63201	1986	2019
2755	63207	1986	2019
2756	63127	2007	2019
2756	63128	2007	2019
2756	63211	2007	2019
2756	63218	2007	2019
2756	63249	2007	2019
2757	63133	1978	2019
2758	63138	1978	2019
2758	63141	1978	2019
2758	63213	1978	2019
2759	63132	1978	2019
2759	63143	1978	2019
2760	63134	2003	2019
2760	63202	2003	2019
2760	63203	2003	2019
2760	63206	2003	2019
2760	63250	2003	2019
2761	63415	1978	2019
2762	63369	1978	2019
2763	61023	1978	2019
2764	61024	1978	2019
2765	61027	1978	2019
2766	61019	1978	2019
2767	61018	1978	2019
2768	61029	1978	2019
2769	61021	1994	2019
2769	61026	1994	2019
2770	60913	1978	2019
2770	61025	1978	2019
2770	61034	1978	2019
2771	61033	1978	2019
2772	61032	1978	2019
2773	61020	1978	2019
2773	61022	1978	2019
2774	60976	1978	2019
2775	61426	1978	2019
2776	61424	1978	2019
2777	61427	1978	2019
2778	61420	1978	2019
2778	61421	1978	2019
2778	61422	1978	2019
2779	61423	1978	2019
2780	61425	2006	2019
2780	61428	2006	2019
2780	63371	2006	2019
2780	63373	2006	2019
2780	63376	2006	2019
2780	63427	2006	2019
2780	63436	2006	2019
2780	64161	2006	2019
2780	64344	2006	2019
2781	63372	2003	2019
2781	63423	2003	2019
2781	63426	2003	2019
2782	63370	1978	2019
